,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset,Material ID,Material Description,Material ID Description,BU + Material, Actual Revenue ,Actual Units,CAT 11 (USE),CAT 12 (EoL), COMMENTS 
25490,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),339639,Microsoft Office 2004 Standard Edition,339639-Microsoft Office 2004 Standard Edition,BDB-339639, $-   , 8 ,,,
25492,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),342085,Generic G5 FACStation,342085-Generic G5 FACStation,BDB-342085, $0 , 1 ,,,
25494,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),34334630,PCB Assembly Fluidic Driver,34334630-PCB Assembly Fluidic Driver,BDB-34334630, $(2), 1 ,,,
25496,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),343565,Fuse 2.5A/250VAC 5X20MM,343565-Fuse 2.5A/250VAC 5X20MM,BDB-343565, $6 , 5 ,,,
25497,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),343781,Orbit Mx009 Usb Converter,343781-Orbit Mx009 Usb Converter,BDB-343781, $-   , 7 ,,,
25498,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),34444120,PCB Assembly Channel DAQ3,34444120-PCB Assembly Channel DAQ3,BDB-34444120," $4,555 ", 2 ,,,
25499,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),34525029,PCBA Fluidics Control 5S Delay Rep,34525029-PCBA Fluidics Control 5S Delay Rep,BDB-34525029, $708 , 1 ,,,
25500,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),34607409,ASSY CAROUSEL MECHANISM REPAIRED,34607409-ASSY CAROUSEL MECHANISM REPAIRED,BDB-34607409, $938 , 1 ,,,
25502,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),349147,Tubing 10ftx1.25inIDX2.75in Cuff Plythln,349147-Tubing 10ftx1.25inIDX2.75in Cuff Plythln,BDB-349147, $86 , 1 ,,,
25508,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),352235,Tube 5mL 12x75mm R-btm w/strainer cap PS,352235-Tube 5mL 12x75mm R-btm w/strainer cap PS,BDB-352235, $-   , 1 ,,,
25512,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),400041921,Special Discounts BDB,400041921-Special Discounts BDB,BDB-400041921," $(33,758)", (1),,,
25524,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),64131807,Fuse 5.000A 250V Slo-Blo 5X20mm Fer Serv,64131807-Fuse 5.000A 250V Slo-Blo 5X20mm Fer Serv,BDB-64131807, $88 , 40 ,,,
25525,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),641910,Transducer Block,641910-Transducer Block,BDB-641910, $120 , 1 ,,,
25526,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),642010,Cable 6-Pin Molex To Electronics Box,642010-Cable 6-Pin Molex To Electronics Box,BDB-642010, $-   , -   ,,,
25527,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),64229609,ASSY WETCART MANF UNIV-REPAIRED,64229609-ASSY WETCART MANF UNIV-REPAIRED,BDB-64229609, $(25), 1 ,,,
25529,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),645060,Pump Ceramic Loop Valve HTS,645060-Pump Ceramic Loop Valve HTS,BDB-645060," $5,489 ", 1 ,,,
25530,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),645195,TOOL KIT BSL HAND TOOLS,645195-TOOL KIT BSL HAND TOOLS,BDB-645195," $1,235 ", 1 ,,,
25531,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),64822807,Hts Fortessa Slide Assembly Service,64822807-Hts Fortessa Slide Assembly Service,BDB-64822807, $-   , 1 ,,,
25533,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),64827710,PCB Assembly Status Lights Upper,64827710-PCB Assembly Status Lights Upper,BDB-64827710, $84 , 1 ,,,
25534,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),64937519,ASSY MODULE CRTLER B REPAIRED,64937519-ASSY MODULE CRTLER B REPAIRED,BDB-64937519," $1,720 ", 1 ,,,
25536,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),649761,Fitting Nut Peek Short 1/4-28 Natural,649761-Fitting Nut Peek Short 1/4-28 Natural,BDB-649761, $429 , 36 ,,,
25539,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),650633,Label Sheath Tank Blue 1.75 X 0.5in,650633-Label Sheath Tank Blue 1.75 X 0.5in,BDB-650633, $12 , 2 ,,,
25543,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),651339,Ms Office 2010,651339-Ms Office 2010,BDB-651339, $-   , 1 ,,,
25544,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),65144007,Adaptor Holder R2 W/Holes Service,65144007-Adaptor Holder R2 W/Holes Service,BDB-65144007, $-   , 1 ,,,
25545,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),651456,PCB Assembly Digital Daqw/Flash Hib On,651456-PCB Assembly Digital Daqw/Flash Hib On,BDB-651456," $6,537 ", 1 ,,,
25546,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),651540,Tubing Tygon 2375 1/16in ID X 1/8in OD,651540-Tubing Tygon 2375 1/16in ID X 1/8in OD,BDB-651540, $5 , 508 ,,,
25547,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),652232,Cord Power Micro Pro US,652232-Cord Power Micro Pro US,BDB-652232, $18 , 1 ,,,
25549,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),652917,AIR FILTER ASSY LIBERTY SERVICE,652917-AIR FILTER ASSY LIBERTY SERVICE,BDB-652917, $298 , 1 ,,,
25553,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),654591,INSTRUMENT ACCESSORY KIT CLINICAL,654591-INSTRUMENT ACCESSORY KIT CLINICAL,BDB-654591, $-   , 1 ,,,
25556,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655190,CABLE JPR FLT A 16-CNDR .5MM 30MM .5A GD,655190-CABLE JPR FLT A 16-CNDR .5MM 30MM .5A GD,BDB-655190," $(56,173)", -   ,,,
25557,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655751,FILTER OPTICAL 450LP SQUARE SORP,655751-FILTER OPTICAL 450LP SQUARE SORP,BDB-655751, $-   , 1 ,,,
25558,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655755,FILTER OPTICAL 500LP SQUARE SORP,655755-FILTER OPTICAL 500LP SQUARE SORP,BDB-655755, $568 , 1 ,,,
25560,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655770,FILTER OPTICAL 595LP SQUARE SORP,655770-FILTER OPTICAL 595LP SQUARE SORP,BDB-655770, $-   , 1 ,,,
25561,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655772,FILTER OPTICAL 610LP SQUARE SORP,655772-FILTER OPTICAL 610LP SQUARE SORP,BDB-655772, $560 , 1 ,,,
25563,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655812,Filter Optical 405/20 Square SORP,655812-Filter Optical 405/20 Square SORP,BDB-655812, $544 , 1 ,,,
25566,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655829,Filter Optical 586/15 Square SORP,655829-Filter Optical 586/15 Square SORP,BDB-655829, $304 , 1 ,,,
25568,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655835,Filter Optical 670/14 Square SORP,655835-Filter Optical 670/14 Square SORP,BDB-655835, $688 , 1 ,,,
25571,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),655842,Filter Optical 730/45 Square SORP,655842-Filter Optical 730/45 Square SORP,BDB-655842, $-   , 1 ,,,
25574,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),65827130,PCB Assembly Digital Daq,65827130-PCB Assembly Digital Daq,BDB-65827130, $-   , -   ,,,
25575,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),65827139,PCB Assembly Digital DAQ Service Rep,65827139-PCB Assembly Digital DAQ Service Rep,BDB-65827139," $6,295 ", 2 ,,,
25576,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),658512,Assy Polygon Blank 2-PMT SORP,658512-Assy Polygon Blank 2-PMT SORP,BDB-658512, $-   , 1 ,,,
25580,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),65894619,BD HTS FACSCelesta RoHS Repaired,65894619-BD HTS FACSCelesta RoHS Repaired,BDB-65894619," $2,380 ", 1 ,,,
25582,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),659232,Cable Assy USB 3.0 Type-A Male 2M,659232-Cable Assy USB 3.0 Type-A Male 2M,BDB-659232, $270 , 3 ,,,
25583,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),659278,Filter Optical 515/30 Square SORP,659278-Filter Optical 515/30 Square SORP,BDB-659278, $-   , 1 ,,,
25584,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),659367,Filter Optical 630/20 Square SORP,659367-Filter Optical 630/20 Square SORP,BDB-659367, $560 , 1 ,,,
25585,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),659387,Kit Obis X-20 355-15 Integrating SORP,659387-Kit Obis X-20 355-15 Integrating SORP,BDB-659387," $30,586 ", 1 ,,,
25589,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),660282,Filter Optical 525/20 Square SORP,660282-Filter Optical 525/20 Square SORP,BDB-660282, $560 , 1 ,,,
25590,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),66106707,Assy X14 Waste Tank Tubing SVC,66106707-Assy X14 Waste Tank Tubing SVC,BDB-66106707, $465 , 1 ,,,
25591,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),66106807,Assy Support Arm SVC,66106807-Assy Support Arm SVC,BDB-66106807, $865 , 2 ,,,
25594,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),661521,Fitting Union 1/4-28 PEEK 1/16IN OD PPL,661521-Fitting Union 1/4-28 PEEK 1/16IN OD PPL,BDB-661521, $-   , 1 ,,,
25595,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),661523,Coupling INSRT PNLMT 1/4IN-28 PPL,661523-Coupling INSRT PNLMT 1/4IN-28 PPL,BDB-661523, $124 , 1 ,,,
25596,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),661954,Cable Assy V18,661954-Cable Assy V18,BDB-661954," $2,635 ", 4 ,,,
25597,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),662053,Filter Optical 431/28 Square SORP,662053-Filter Optical 431/28 Square SORP,BDB-662053, $-   , 2 ,,,
25598,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),662066,Key Ball-End T-Handle 2.5 mm,662066-Key Ball-End T-Handle 2.5 mm,BDB-662066, $10 , 1 ,,,
25599,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),662067,Wrench Set L-Key Hex Metric Ball End 9PC,662067-Wrench Set L-Key Hex Metric Ball End 9PC,BDB-662067," $1,699 ", -   ,,,
25601,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),662473,Vacuum Compressor EKOM DK50.10 S/MD Cube,662473-Vacuum Compressor EKOM DK50.10 S/MD Cube,BDB-662473, $-   , 1 ,,,
25617,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),666274,Barcode Scanner Fixed Mount Right SVC,666274-Barcode Scanner Fixed Mount Right SVC,BDB-666274," $2,875 ", 2 ,,,
25618,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),666757,Special Order Automation Option,666757-Special Order Automation Option,BDB-666757," $26,946 ", 1 ,,,
25619,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),667598,Gauge 0/150psig Pressure 0/15psi Vac Mod,667598-Gauge 0/150psig Pressure 0/15psi Vac Mod,BDB-667598," $11,163 ", 1 ,,,
25621,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),74-70226-00,Spring Plunger 10-32 SSsd-52,74-70226-00-Spring Plunger 10-32 SSsd-52,BDB-74-70226-00, $1 , (4),,,
25640,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),PL_776_128,Instr-Non Sale Instruments Adjustment,PL_776_128-Instr-Non Sale Instruments Adjustment,BDB-PL_776_128, $-   , -   ,,,
25649,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051224,Other Options and Upgrades (Research),TWN014-ZTC,KOOLANCE LIQ-702BU-B 700ML UV,TWN014-ZTC-KOOLANCE LIQ-702BU-B 700ML UV,BDB-TWN014-ZTC, $-   , 2 ,,,
25655,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022600,Other Instrument Revenue (Research),PH220070034050,Other Instrument Revenue (Research),PH220070041072,Other Instrument Revenue (Research),PH220070051226,Refurbished Analyzers & Sorters (Research),345875,BD FACSARIA-REFURBISHED 334079,345875-BD FACSARIA-REFURBISHED 334079,BDB-345875," $1,412 ", -   ,,,
25670,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022650,FACSymphony Sorters,PH220070034450,FACSymphony Sorter Options and Upgrades,PH220070041087,FACSymphony Sorter Options and Upgrades,PH220070051248,FACSymphony Sorter Options and Upgrades,66416504,S6 Laser Opt 445-75 5Casc 1PMT 7Pinhole,66416504-S6 Laser Opt 445-75 5Casc 1PMT 7Pinhole,BDB-66416504," $77,718 ", 1 ,,,
25671,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022650,FACSymphony Sorters,PH220070034450,FACSymphony Sorter Options and Upgrades,PH220070041087,FACSymphony Sorter Options and Upgrades,PH220070051248,FACSymphony Sorter Options and Upgrades,66416506,S6 Laser 349-100UV 8Casc,66416506-S6 Laser 349-100UV 8Casc,BDB-66416506," $98,708 ", 1 ,,,
25672,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022650,FACSymphony Sorters,PH220070034450,FACSymphony Sorter Options and Upgrades,PH220070041087,FACSymphony Sorter Options and Upgrades,PH220070051248,FACSymphony Sorter Options and Upgrades,666597,Computer Bundle Z2 SFF G9 Symphony S6 EU,666597-Computer Bundle Z2 SFF G9 Symphony S6 EU,BDB-666597," $20,286 ", 3 ,,,
25687,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022850,FACSDiscover A8,PH220070034550,FACSDiscover A8 Instrument,PH220070041022,Mosaic Instrument - Analyzer - PC Adjustment,PH220070051162,Mosaic Instrument - Analyzer - PC Adjustment,PC_11141,FACSMosaic Instrument - Analyzer,PC_11141-FACSMosaic Instrument - Analyzer,BDB-PC_11141, $-   , 1 ,,,
25688,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022850,FACSDiscover A8,PH220070034550,FACSDiscover A8 Instrument,PH220070041022,Mosaic Instrument - Analyzer - PC Adjustment,PH220070051162,Mosaic Instrument - Analyzer - PC Adjustment,PL_141_128,FACSMosaic Instrument - Analyzer Adjustment,PL_141_128-FACSMosaic Instrument - Analyzer Adjustment,BDB-PL_141_128," $1,098,637 ", -   ,,,
25689,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022850,FACSDiscover A8,PH220070034550,FACSDiscover A8 Instrument,PH220070041124,FACSDiscover A8 Instrument,PH220070051289,FACSDiscover A8 Instrument,*MISCA8,FacsDiscover A8,*MISCA8-FacsDiscover A8,BDB-*MISCA8," $(701,757)", -   ,,,
25690,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022850,FACSDiscover A8,PH220070034550,FACSDiscover A8 Instrument,PH220070041124,FACSDiscover A8 Instrument,PH220070051289,FACSDiscover A8 Instrument,666486,FACSDiscover A8 BRVYGUV 5L,666486-FACSDiscover A8 BRVYGUV 5L,BDB-666486," $16,521,460 ", 42 ,,,
25691,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022850,FACSDiscover A8,PH220070034600,FACSDiscover A8 Options,PH220070041019,Mosiac Options - Analyzer - PC Adjustment,PH220070051165,Mosiac Options - Analyzer - PC Adjustment,PC_11142,FACSMosiac Analyzer Options,PC_11142-FACSMosiac Analyzer Options,BDB-PC_11142, $-   , -   ,,,
25692,BLS,BDB,Biosciences,BDB,Biosciences,2200700,Research Instruments,PH220070022850,FACSDiscover A8,PH220070034600,FACSDiscover A8 Options,PH220070041090,FACSDiscover A8 Options,PH220070051251,FACSDiscover A8 Options,667247,Table FACSDiscover A8 Long,667247-Table FACSDiscover A8 Long,BDB-667247," $23,033 ", 19 ,,,
